step,mode,ic_seed,reward,cum_reward,dose,cum_dose,number_tumor,action_dose
57,S3s,1000,0.9363048097145323,35.247629200005775,0.0018457939595351983,1.0936862801117868,70,0.10773465037345886
58,S3s,1000,0.9500879340365694,36.19771713404234,0.0016684917816139043,1.0953547718934007,69,0.10033702850341797
59,S3s,1000,0.963685942747006,37.16140307678935,0.001778363640886856,1.0971331355342875,68,0.09803229570388794
60,S3s,1000,-0.004157152606005871,37.15724592418334,0.0020785763030029356,1.0992117118372904,68,0.10312336683273315
61,S3s,1000,-0.004614918079986534,37.152631006103356,0.002307459039993267,1.1015191708772836,68,0.10407164692878723
62,S3s,1000,0.9766665528626101,38.129297558965966,0.0024001370391788035,1.1039193079164624,67,0.10243165493011475
63,S3s,1000,-1.0008415140015734,37.128456044964395,0.0023629642247733197,1.1062822721412358,68,0.0997723937034607
64,S3s,1000,-0.005158348749073785,37.123297696215324,0.0025791743745368924,1.1088614465157727,68,0.10236743092536926
65,S3s,1000,0.9764714945526172,38.099769190767944,0.002497666194175226,1.1113591127099478,67,0.09624502062797546
66,S3s,1000,-1.0008703865575799,37.098898804210364,0.002377400502776523,1.1137365132127244,68,0.09072983264923096
67,S3s,1000,0.9763416264237943,38.07524043063416,0.0025626002585866885,1.1162991134713112,67,0.09081214666366577
68,S3s,1000,-0.004641265090030277,38.07059916554413,0.0023206325450151385,1.1186197460163263,67,0.08942320942878723
69,S3s,1000,-0.005291408422041913,38.06530775712209,0.0026457042110209564,1.1212654502273474,67,0.09722962975502014
70,S3s,1000,-0.005574471630957601,38.059733285491134,0.0027872358154788007,1.1240526860428262,67,0.10149118304252625
71,S3s,1000,-0.005916817478401951,38.053816468012734,0.0029584087392009756,1.127011094782027,67,0.10674476623535156
72,S3s,1000,0.9902741432904533,39.04409061130319,0.0029207211307867797,1.1299318159128138,66,0.10635176301002502
73,S3s,1000,-1.0179057590177947,38.0261848522854,0.0033487565393080245,1.1332805724521218,67,0.12082922458648682
74,S3s,1000,-0.008677257101491946,38.01750759518391,0.004338628550745973,1.1376192010028678,67,0.13246166706085205
75,S3s,1000,-0.00870511420099283,38.008802480982915,0.004352557100496415,1.1419717581033642,67,0.13288691639900208
76,S3s,1000,-1.0057145979542967,37.00308788302862,0.0047995062011349674,1.1467712643044992,68,0.14215850830078125
77,S3s,1000,-0.009236150182563973,36.99385173284605,0.0046180750912819864,1.1513893393957813,68,0.14208635687828064
78,S3s,1000,-0.009226245404371058,36.98462548744168,0.004613122702185529,1.1560024620979668,68,0.14885759353637695
79,S3s,1000,0.9726927788645023,37.95731826630619,0.004387024038232643,1.1603894861361994,67,0.14882135391235352
80,S3s,1000,-0.01005584096151685,37.94726242534467,0.005027920480758425,1.1654174066169578,67,0.15837949514389038
81,S3s,1000,-0.008917228254691633,37.93834519708998,0.004458614127345817,1.1698760207443035,67,0.1382518708705902
82,S3s,1000,-1.0053739342523476,36.93297126283763,0.00462917435016041,1.1745051950944638,68,0.13411089777946472
83,S3s,1000,0.9734127906890355,37.906384053526665,0.0040270181259660824,1.17853221322043,67,0.12294796109199524
84,S3s,1000,0.9874094089797111,38.89379346250637,0.004353088286157878,1.1828853015065877,66,0.12703976035118103
85,S3s,1000,-0.00821925727868747,38.885574205227684,0.004109628639343735,1.1869949301459315,66,0.12644276022911072
86,S3s,1000,-0.007859794340856912,38.877714410886824,0.003929897170428456,1.19092482731636,66,0.11141258478164673
87,S3s,1000,-0.007875584015229932,38.86983882687159,0.003937792007614966,1.1948626193239749,66,0.11243954300880432
88,S3s,1000,-0.00798985831351267,38.86184896855808,0.003994929156756335,1.1988575484807311,66,0.10713428258895874
89,S3s,1000,1.0024546367744667,39.864303605332545,0.004376804582356025,1.2032343530630871,65,0.11207443475723267
90,S3s,1000,-1.0362460518978454,38.8280575534347,0.0047403780105703276,1.2079747310736575,66,0.11833056807518005
91,S3s,1000,-0.010375965975129235,38.81768158745957,0.005187982987564618,1.213162714061222,66,0.12479457259178162
92,S3s,1000,1.000229091426153,39.817910678885724,0.0054895772565129,1.218652291317735,65,0.13877791166305542
93,S3s,1000,-0.010933632452982324,39.80697704643274,0.005466816226491162,1.2241191075442261,65,0.1466067135334015
94,S3s,1000,-0.01044467418192015,39.79653237225082,0.005222337090960075,1.2293414446351862,65,0.1429479718208313
95,S3s,1000,-0.009354044010069125,39.787178328240756,0.0046770220050345625,1.2340184666402207,65,0.13649338483810425
96,S3s,1000,-1.0361472437959691,38.75103108444479,0.004690973959632291,1.238709440599853,66,0.15136972069740295
97,S3s,1000,-0.009771743193775618,38.741259341251016,0.004885871596887809,1.243595312196741,66,0.16574379801750183
98,S3s,1000,-0.009868754160797666,38.73139058709022,0.004934377080398833,1.2485296892771398,66,0.18303310871124268
99,S3s,1000,-0.009677007775608254,38.72171357931461,0.004838503887804127,1.2533681931649439,66,0.18465405702590942
100,S3s,1000,-0.0094968229194347,38.71221675639517,0.00474841145971735,1.2581166046246612,66,0.1963171362876892
101,S3s,1000,2.012467220357417,40.72468397675259,0.004974635760469982,1.2630912403851313,64,0.21461227536201477
102,S3s,1000,2.076585600103059,42.801269576855645,0.004515703573248554,1.26760694395838,62,0.21857106685638428
103,S3s,1000,-0.010634479834469357,42.79063509702117,0.0053172399172346785,1.2729241838756147,62,0.24257615208625793
104,S3s,1000,1.065513736460999,43.85614883348217,0.005466875575837635,1.2783910594514523,61,0.2646101117134094
105,S3s,1000,-0.01361103314961736,43.84253780033256,0.00680551657480868,1.285196576026261,61,0.3140825033187866
106,S3s,1000,-0.016993472695681033,43.82554432763688,0.008496736347840516,1.2936933123741015,61,0.35498470067977905
107,S3s,1000,-0.0176510468451975,43.80789328079168,0.00882552342259875,1.3025188357967001,61,0.343416690826416
108,S3s,1000,-0.018130008746046478,43.78976327204563,0.009065004373023239,1.3115838401697233,61,0.3394245505332947
109,S3s,1000,-0.017351514598109255,43.77241175744752,0.008675757299054628,1.3202595974687779,61,0.31303709745407104
110,S3s,1000,-0.014730241563585069,43.75768151588394,0.0073651207817925345,1.3276247182505705,61,0.26100146770477295
111,S3s,1000,1.0811246192076338,44.83880613509157,0.0064847742649192745,1.3341094925154897,60,0.22980418801307678
112,S3s,1000,-0.013497409636741863,44.82530872545483,0.006748704818370931,1.3408581973338607,60,0.22699669003486633
113,S3s,1000,-0.012380009966192151,44.81292871548864,0.006190004983096076,1.3470482023169568,60,0.2047344148159027
114,S3s,1000,1.101173794161288,45.91410250964993,0.00557763818590429,1.352625840502861,59,0.18760716915130615
115,S3s,1000,-0.009819513065264128,45.90428299658466,0.004909756532632064,1.3575355970354932,59,0.16945064067840576
116,S3s,1000,-0.008010742390417097,45.896272254194244,0.004005371195208549,1.3615409682307018,59,0.14321908354759216
117,S3s,1000,1.1237808157434637,47.02005306993771,0.003700644941707197,1.365241613172409,58,0.14122942090034485
118,S3s,1000,-0.005440472084798931,47.01461259785291,0.0027202360423994655,1.3679618492148085,58,0.11016955971717834
119,S3s,1000,1.145120374000479,48.15973297185339,0.002782435689293248,1.3707442849041016,57,0.11874717473983765
120,S3s,1000,-0.005411751446299843,48.154321220407084,0.0027058757231499214,1.3734501606272516,57,0.13097098469734192
121,S3s,1000,-0.004946827437962354,48.14937439296912,0.002473413718981177,1.3759235743462328,57,0.13447916507720947
122,S3s,1000,-0.004983296259790922,48.144391096709334,0.002491648129895461,1.3784152224761284,57,0.14127644896507263
123,S3s,1000,-0.004890871291257897,48.139500225418075,0.0024454356456289485,1.3808606581217573,57,0.14932206273078918
124,S3s,1000,-0.004977824916825183,48.13452240050125,0.0024889124584125915,1.38334957058017,57,0.16464155912399292
125,S3s,1000,-0.00461622565781989,48.12990617484343,0.002308112828909945,1.38565768340908,57,0.16964629292488098
126,S3s,1000,-0.00426601877017897,48.125640156073246,0.002133009385089485,1.3877906927941694,57,0.1763732135295868
127,S3s,1000,1.1665554295525393,49.292195585625784,0.0021586381358864866,1.389949330930056,56,0.17484968900680542
128,S3s,1000,1.1868101441341157,50.4790057297599,0.0024855014328152864,1.3924348323628712,55,0.18971067667007446
129,S3s,1000,1.2078121718549655,51.686817901614866,0.002818861636024604,1.3952536939988958,54,0.21515503525733948
130,S3s,1000,1.228548517666456,52.91536641928132,0.003686335907381288,1.398940029906277,53,0.26601940393447876
131,S3s,1000,1.25095060566805,54.16631702494937,0.004144925769614644,1.4030849556758918,52,0.2991129159927368
132,S3s,1000,-0.011235956792478208,54.155081068156896,0.005617978396239104,1.4087029340721309,52,0.36553698778152466
133,S3s,1000,-0.010067162029567188,54.14501390612733,0.005033581014783594,1.4137365150869146,52,0.3444531559944153
134,S3s,1000,-0.008212864984640638,54.13680104114269,0.004106432492320319,1.417842947579235,52,0.2963351011276245
135,S3s,1000,-0.007087236569251543,54.12971380457344,0.0035436182846257714,1.4213865658638607,52,0.2704734802246094
136,S3s,1000,1.2776886144863204,55.407402419059764,0.002884002679780137,1.4242705685436408,51,0.23847097158432007
137,S3s,1000,-0.0079661322709264,55.399436286788834,0.0039830661354632,1.428253634679104,51,0.2982790470123291
138,S3s,1000,-0.005125896415292361,55.39431039037354,0.0025629482076461804,1.43081658288675,51,0.19945767521858215
139,S3s,1000,-1.312731019166648,54.08157937120689,0.0020542916226789494,1.432870874509429,52,0.17724964022636414
140,S3s,1000,2.5642213305728268,56.64580070177972,0.0013459545594674569,1.4342168290688964,50,0.12719270586967468
141,S3s,1000,-2.6726863385516784,53.97311436322804,0.0015482846361228998,1.4357651137050194,52,0.16171425580978394
142,S3s,1000,-0.00218137001684914,53.97093299321119,0.00109068500842457,1.4368557987134438,52,0.13117966055870056
143,S3s,1000,-0.0020276130101758248,53.968905380201015,0.0010138065050879124,1.4378696052185318,52,0.13875165581703186
144,S3s,1000,-0.002117386720858704,53.96678799348015,0.001058693360429352,1.438928298578961,52,0.1616136133670807
145,S3s,1000,-0.0016837288402856282,53.96510426463987,0.0008418644201428141,1.439770162999104,52,0.1452765166759491
146,S3s,1000,-0.0014484244048910797,53.96365584023498,0.0007242122024455398,1.4404943752015495,52,0.14371991157531738
147,S3s,1000,1.2821903563360568,55.24584619657104,0.0006331317549119461,1.4411275069564615,51,0.1396055519580841
148,S3s,1000,-0.001397807041263364,55.24444838952977,0.000698903520631682,1.4418264104770933,51,0.1541082262992859
149,S3s,1000,-0.0014032593119441786,55.24304513021783,0.0007016296559720893,1.4425280401330653,51,0.1547093391418457
150,S3s,1000,-0.001458671688282631,55.24158645852955,0.0007293358441413155,1.4432573759772067,51,0.1523544192314148
151,S3s,1000,-0.001506022194766013,55.24008043633478,0.0007530110973830065,1.4440103870745897,51,0.15730005502700806
152,S3s,1000,-0.0017000916142943044,55.23838034472048,0.0008500458071471522,1.444860432881737,51,0.16065865755081177
153,S3s,1000,1.306746238036427,56.54512658275691,0.000938098942431553,1.4457985318241684,50,0.16924157738685608
154,S3s,1000,-1.3372286373319515,55.20789794542495,0.0012168763461176651,1.447015408170286,51,0.20999053120613098
155,S3s,1000,1.3051888464593404,56.51308679188429,0.0017167947309748236,1.4487322029012608,50,0.272558331489563
156,S3s,1000,-0.0023445268517088367,56.51074226503258,0.0011722634258544183,1.4499044663271152,50,0.19386306405067444
157,S3s,1000,1.3317240163376518,57.842466281370235,0.001535434151032194,1.4514399004781475,49,0.21764779090881348
158,S3s,1000,-0.00383205037178276,57.83863423099845,0.00191602518589138,1.453355925664039,49,0.26223117113113403
159,S3s,1000,-0.004385340030561559,57.83424889096789,0.0021926700152807795,1.4555485956793197,49,0.2719596028327942
160,S3s,1000,-0.004938823866225454,57.829310067101666,0.002469411933112727,1.4580180076124325,49,0.30628424882888794
161,S3s,1000,-0.005293326403098131,57.82401674069857,0.0026466632015490657,1.4606646708139817,49,0.32826894521713257
162,S3s,1000,-0.004379289280590347,57.819637451417975,0.0021896446402951734,1.4628543154542768,49,0.3103821277618408
163,S3s,1000,-0.004971840229044035,57.81466561118893,0.0024859201145220177,1.4653402355687988,49,0.3402281701564789
164,S3s,1000,-1.3658787463219402,56.44878686486699,0.0019215748754007806,1.4672618104441995,50,0.29333579540252686
165,S3s,1000,2.66625230126515,59.115039166132135,0.0016687340071412171,1.4689305444513407,48,0.2453038990497589
166,S3s,1000,-1.3961063678578447,57.71893279827429,0.0028475148457368336,1.4717780592970775,49,0.35318082571029663
167,S3s,1000,-0.003072849116538027,57.71585994915775,0.0015364245582690135,1.4733144838553465,49,0.234541118144989
168,S3s,1000,-0.0024506751101573848,57.7134092740476,0.0012253375550786924,1.474539821410425,49,0.22106203436851501
169,S3s,1000,-0.0023160761686379376,57.71109319787896,0.0011580380843189688,1.475697859494744,49,0.20892059803009033
170,S3s,1000,-0.0021679316248212543,57.70892526625414,0.0010839658124106272,1.4767818253071547,49,0.20486953854560852
171,S3s,1000,-1.3642450889424245,56.344680177311716,0.001104746185642972,1.4778865714927978,50,0.21923688054084778
172,S3s,1000,1.3334457961434145,57.67812597345513,0.0006745442481508301,1.4785611157409486,49,0.16732913255691528
173,S3s,1000,-0.0018484269860830618,57.676277546469045,0.0009242134930415309,1.4794853292339902,49,0.1834101676940918
174,S3s,1000,-0.001791728867424859,57.67448581760162,0.0008958644337124295,1.4803811936677027,49,0.1975381076335907
175,S3s,1000,-0.0017229451974593412,57.672762872404164,0.0008614725987296706,1.4812426662664324,49,0.1799570918083191
176,S3s,1000,1.3605605300764192,59.03332340248058,0.0007375332473597259,1.4819801995137922,48,0.182954341173172
177,S3s,1000,-1.3923912041617652,57.640932198318815,0.0009899329976970647,1.4829701325114892,49,0.21828022599220276
178,S3s,1000,1.3606650942539555,59.00159729257277,0.000685251158591511,1.4836553836700808,48,0.1699851155281067
179,S3s,1000,-0.002060513377459952,58.99953677919531,0.001030256688729976,1.4846856403588107,48,0.22717159986495972
180,S3s,1000,-0.0014043698895935689,58.99813240930572,0.0007021849447967844,1.4853878253036075,48,0.17418575286865234
181,S3s,1000,-0.0016506009571616552,58.996481808348555,0.0008253004785808276,1.4862131257821882,48,0.20472609996795654
182,S3s,1000,-0.001627024504362891,58.99485478384419,0.0008135122521814455,1.4870266380343697,48,0.18993118405342102
183,S3s,1000,-0.0015571000864956896,58.993297683757696,0.0007785500432478448,1.4878051880776175,48,0.181768536567688
184,S3s,1000,-0.0015314325153392159,58.99176625124235,0.0007657162576696079,1.488570904335287,48,0.18994548916816711
185,S3s,1000,-0.0016562487563068125,58.99011000248605,0.0008281243781534062,1.4893990287134404,48,0.1933426856994629
186,S3s,1000,1.3886167163787266,60.378726718864776,0.0008973108938221488,1.4902963396072626,47,0.1978570520877838
187,S3s,1000,-0.002404915908026317,60.37632180295675,0.0012024579540131585,1.4914987975612757,47,0.22726455330848694
188,S3s,1000,-1.4214288470557155,58.95489295590104,0.0007171444641789912,1.4922159420254546,48,0.177896648645401
189,S3s,1000,-0.0022867879569605574,58.952606167944076,0.0011433939784802787,1.4933593360039348,48,0.2388489842414856
190,S3s,1000,-0.0017574762451045007,58.95084869169897,0.0008787381225522504,1.4942380741264871,48,0.18356376886367798
191,S3s,1000,-0.0026193551285557015,58.948229336570414,0.0013096775642778508,1.495547751690765,48,0.2475290596485138
192,S3s,1000,-0.0017079417367340725,58.94652139483368,0.0008539708683670363,1.496401722559132,48,0.16947051882743835
193,S3s,1000,-0.002816508686731732,58.943704886146946,0.001408254343365866,1.4978099769024977,48,0.2661600708961487
194,S3s,1000,1.3887033708697716,60.332408257016716,0.0008539836482996903,1.4986639605507974,47,0.15406641364097595
195,S3s,1000,-0.0050785210547683885,60.327329735961946,0.0025392605273841943,1.5012032210781816,47,0.4581056833267212
196,S3s,1000,-0.0014306874502272833,60.32589904851172,0.0007153437251136417,1.5019185648032953,47,0.13519996404647827
197,S3s,1000,-0.005946320576161995,60.31995272793556,0.0029731602880809973,1.5048917250913763,47,0.47201892733573914
198,S3s,1000,1.4185509697030458,61.738503697638606,0.0007217942121558119,1.505613519303532,46,0.1302182376384735
199,S3s,1000,-0.0075349605903423655,61.730968737048265,0.0037674802951711828,1.5093809995987033,46,0.6230470538139343
200,S3s,1000,-0.0010781721102857986,61.72989056493798,0.0005390860551428993,1.5099200856538462,46,0.0930275022983551
201,S3s,1000,-0.008849821033030862,61.72104074390495,0.004424910516515431,1.5143449961703617,46,0.5854156613349915
202,S3s,1000,-0.0017955469286210532,61.71924519697633,0.0008977734643105266,1.5152427696346722,46,0.13704857230186462
203,S3s,1000,1.4416876781458505,63.160932875122185,0.004588163448659561,1.5198309330833317,45,0.6279455423355103
204,S3s,1000,-1.485487889154061,61.67544498596813,0.0011912308882994205,1.521022163971631,46,0.16885697841644287
205,S3s,1000,-0.008509530982673243,61.666935454985456,0.004254765491336621,1.5252769294629676,46,0.5447472333908081
206,S3s,1000,1.448660869058975,63.11559632404443,0.001101567992097216,1.5263784974550647,45,0.16815859079360962
207,S3s,1000,-0.010174594858966808,63.105421729185466,0.005087297429483404,1.531465794884548,45,0.6118631362915039
208,S3s,1000,-1.4847132367650095,61.620708492420455,0.0008039046937736344,1.5322696995783216,46,0.1276279091835022
209,S3s,1000,1.4449889923613917,63.06569748478185,0.0029375063408889827,1.5352072059192106,45,0.3886320888996124
210,S3s,1000,1.4805171859786022,64.54621467076045,0.0012941206994300587,1.5365013266186407,44,0.18344160914421082
211,S3s,1000,-0.004197416692394007,64.54201725406806,0.0020987083461970037,1.5386000349648377,44,0.2974919080734253
212,S3s,1000,-1.5195725266224622,63.022444727445595,0.0013800788568471235,1.5399801138216849,45,0.21067434549331665
213,S3s,1000,1.481270249772558,64.50371497721815,0.0009175888024520201,1.5408977026241368,44,0.1820954978466034
214,S3s,1000,-0.003273591793403424,64.50044138542475,0.001636795896701712,1.5425344985208385,44,0.30935442447662354
215,S3s,1000,-0.002468157307150743,64.4979732281176,0.0012340786535753716,1.5437685771744138,44,0.24490290880203247
216,S3s,1000,-0.001784263554614147,64.49618896456299,0.0008921317773070735,1.544660708951721,44,0.19671505689620972
217,S3s,1000,-0.0023107074555896575,64.4938782571074,0.0011553537277948288,1.5458160626795159,44,0.21836185455322266
218,S3s,1000,-0.0016624813988095238,64.49221577570859,0.0008312406994047619,1.5466473033789205,44,0.20619964599609375
219,S3s,1000,-1.51880795530259,62.973407820405995,0.0009977931969109937,1.5476450965758315,45,0.20843374729156494
220,S3s,1000,-0.0012587777731490092,62.97214904263284,0.0006293888865745046,1.548274485462406,45,0.15612778067588806
221,S3s,1000,-0.002462105956477643,62.96968693667637,0.0012310529782388216,1.5495055384406449,45,0.27144718170166016
222,S3s,1000,1.481794354179963,64.45148129085634,0.000655536598749562,1.5501610750393944,44,0.16261404752731323
223,S3s,1000,-0.0016307713823854307,64.44985051947396,0.0008153856911927153,1.5509764607305871,44,0.17032977938652039
224,S3s,1000,-1.5183658044133999,62.931484715060556,0.0007767177523158606,1.551753178482903,45,0.15413963794708252
225,S3s,1000,-0.0019344529327081175,62.92955026212785,0.0009672264663540587,1.5527204049492571,45,0.225818932056427
226,S3s,1000,-0.0024905844820810224,62.927059677645765,0.0012452922410405112,1.5539656971902975,45,0.2601349949836731
227,S3s,1000,-0.0035914980695421254,62.923468179576226,0.0017957490347710627,1.5557614462250686,45,0.3563663959503174
228,S3s,1000,-0.002577933309420016,62.92089024626681,0.001288966654710008,1.5570504128797786,45,0.2692583501338959
229,S3s,1000,-0.00436105275220191,62.916529193514606,0.002180526376100955,1.5592309392558796,45,0.4327254593372345
230,S3s,1000,-0.0017647972693218637,62.91476439624528,0.0008823986346609318,1.5601133378905405,45,0.17511200904846191
231,S3s,1000,-0.005585928442616942,62.90917846780267,0.002792964221308471,1.562906302111849,45,0.527870237827301
232,S3s,1000,-0.001075502425905258,62.90810296537676,0.000537751212952629,1.5634440533248015,45,0.11857414245605469
233,S3s,1000,-1.4880126386761272,61.42009032670064,0.0024536056493325207,1.565897658974134,46,0.46373146772384644
234,S3s,1000,-0.0009321831251217935,61.419158143575515,0.00046609156256089676,1.566363750536695,46,0.10277318954467773
235,S3s,1000,-0.00411441627093003,61.415043727304585,0.002057208135465015,1.56842095867216,46,0.42973995208740234
236,S3s,1000,-0.0010335474688269743,61.414010179835756,0.0005167737344134872,1.5689377324065734,46,0.10795131325721741
237,S3s,1000,-0.004088866317203106,61.40992131351855,0.002044433158601553,1.570982165565175,46,0.40571776032447815
238,S3s,1000,-0.0010796667316693388,61.40884164678688,0.0005398333658346694,1.5715219989310096,46,0.13391241431236267
239,S3s,1000,-1.4532535164468732,59.95558813034001,0.0011947557018517428,1.5727167546328613,47,0.24957817792892456
240,S3s,1000,-0.0016352665397315338,59.95395286380028,0.0008176332698657669,1.573534387902727,47,0.1802881360054016
241,S3s,1000,2.8380060385916623,62.79195890239195,0.0009915388315262798,1.5745259267342533,45,0.20712724328041077
242,S3s,1000,-0.002791178229474457,62.789167724162475,0.0013955891147372284,1.5759215158489905,45,0.25177696347236633
243,S3s,1000,-0.0021288473920276704,62.787038876770445,0.0010644236960138352,1.5769859395450043,45,0.19203171133995056
244,S3s,1000,-0.0021443195203654742,62.78489455725008,0.0010721597601827371,1.5780580993051871,45,0.21277010440826416
245,S3s,1000,-0.0018155986579727783,62.78307895859211,0.0009077993289863892,1.5789658986341735,45,0.1896345019340515
246,S3s,1000,-0.001997613717639257,62.781081344874465,0.0009988068588196286,1.579964705492993,45,0.1887744963169098
